ref_evap;anomes;hora1;hora2;hora3;evapiche;evatanque;temedmax;temedmin;temedsec1;temedhum1;temedsec2;temedhum2;temedsec3;temedhum3;velviento;prectotmes;diasprec;insol
5004;198402;8;;;2.6;2.7;16;3.8;5.8;4.4;;;;;4.7;28;3;
5004;198502;8;;;1.6;1.8;17;6.7;8.8;7.6;;;;;3.8;104;10;
5004;198501;8;;;2.2;2.4;13.3;2.7;5.4;4.1;;;;;4.1;220;10;
5004;198412;8;;;2.1;2.3;16.1;6.4;8.6;7.3;;;;;2.9;31.6;8;
5004;198411;8;;;2.1;2.2;17.8;8.1;10.2;8.8;;;;;4.8;238;15;
5004;198410;8;;;4.4;4.5;24.3;10.5;12.2;10.8;;;;;3.7;43.7;5;
5004;198409;8;;;6.8;6.9;31.2;14.8;16.4;14.9;;;;;3.5;0.5;1;
5004;198408;8;;;8;8.1;39.9;17.1;18.6;17.2;;;;;3.8;;;
5004;198407;8;;;8.7;8.9;35;17;18.7;17.3;;;;;3.5;;;
5004;198406;8;;;4.9;5.1;27;12.5;14.4;13.1;;;;;3.7;52;4;
5004;198405;8;;;2.8;2.8;19.6;8.1;10;8.6;;;;;4.7;84;12;
5004;197810;7;;;3.8;4;25.3;11.7;12.8;11.8;;;;;1.5;44.4;5;203
5004;198403;8;;;3;3.1;15.9;5;7.2;5.8;;;;;4.5;131;9;
5004;198505;8;;;3.7;3.8;22.6;9.6;11.2;9.7;;;;;4;11.5;4;
5004;198401;8;;;1.9;2;14.6;4.2;6.8;5.4;;;;;3.3;13;4;
5004;198312;8;;;1.9;2;16.8;5.8;7.8;6.4;;;;;3.7;116.8;7;
5004;198311;8;;;1.4;1.8;19.1;10.9;12.7;11.4;;;;;3.5;380;18;
5004;198310;8;;;5.1;5.8;27.7;12.9;14.8;13.4;;;;;3.8;32.5;4;
5004;198309;8;;;7.7;8.1;33.7;16.9;18.8;17.1;;;;;4.6;11;1;
5004;198308;8;;;7.4;7.6;32.5;17;18.4;16.8;;;;;4.4;;;
5004;198307;8;;;7.3;7.5;32;15.1;16.6;15.2;;;;;4.4;;;
5004;198306;8;;;7.6;7.8;31.2;15;16.5;15.1;;;;;4.2;24;2;
5004;198305;8;;;4.6;4.8;23.3;8.9;10.8;9.5;;;;;4.7;18.6;4;
5004;198304;8;;;4.5;4.6;20.3;7.4;9.5;8.1;;;;;5.2;80;10;
5004;198404;8;;;3.4;3.6;21.5;10.4;11.4;10.1;;;;;4.2;135;8;
5004;198604;8;;;2.8;2.9;17.1;5.1;7.1;5.6;;;;;3.5;35.6;10;
5004;198704;7;;;3.6;3.6;22.2;8.7;10.6;9;;;;;2.5;44.1;8;
5004;198703;7;;;3.4;3.5;21.5;7.1;8.7;7.2;;;;;2.1;17.1;2;
5004;198702;7;;;1.9;2;15.5;4.8;6.9;5.3;;;;;2.5;86.3;13;
5004;198701;7;;;1.9;2;14.5;3.3;5.2;3.9;;;;;2.9;204.3;12;
5004;198612;7;;;2;2.1;16.7;3.7;6.1;4.6;;;;;1.6;25.4;2;
5004;198611;7;;;2.8;2.6;20.7;8.1;9.8;8.3;;;;;2;68.3;2;
5004;198610;8;;;3.7;3.9;26.4;12.5;14.3;12.7;;;;;1.7;80.4;6;
5004;198609;8;;;6.2;6.2;31.5;15.9;18;16.3;;;;;2.7;48;2;
5004;198608;8;;;9.9;10.1;35.8;15.5;17.9;16.2;;;;;2.7;0;0;
5004;198607;8;;;10.1;10.2;36.3;16.5;18.6;17;;;;;2.4;0;0;
5004;198503;8;;;3.8;3.9;18;4.8;7;5.7;;;;;4.6;5.5;3;
5004;198605;8;;;6.1;6.2;28.4;11.6;13.5;12.2;;;;;2.9;21.5;3;
5004;198504;8;;;3.2;3.3;22;7.6;9.8;8.5;;;;;4;55.7;12;
5004;198603;8;;;2.8;2.9;18.5;5.8;7.9;6.5;;;;;3.3;46;5;
5004;198602;8;;;1.6;2.1;14.5;4;6.3;5;;;;;3.6;114.7;11;
5004;198601;8;;;2;2.1;15.6;3.3;6.1;4.5;;;;;2.7;31.5;7;
5004;198512;8;;;1.6;1.7;16;4.8;7.3;5.7;;;;;2.5;155.3;11;
5004;198511;8;;;2.5;2.6;18.8;7.1;9;7.7;;;;;3.1;98;5;
5004;198510;8;;;6.1;6.1;28.8;12.3;13.9;12.7;;;;;3.1;0;0;
5004;198509;8;;;8.5;8.7;34.3;17;19;17.5;;;;;3.1;0;0;
5004;198508;8;;;9.9;9.9;36.1;17.2;18.6;17.6;;;;;3.6;0;0;
5004;198507;8;;;8;8.2;35.3;16.3;18.3;16.8;;;;;3.5;0;0;
5004;198506;8;;;5.7;5.8;30.5;14;15.6;14.1;;;;;3.3;22;2;
5004;198301;8;;;2.5;2.6;17.2;4.1;5.5;4;;;;;0.1;;;
5004;198606;8;;;7.1;7.1;31.2;13.8;16.1;14.6;;;;;1.7;10.5;3;
5004;197910;7;;;2.1;2.3;20.8;11.8;12.3;10.8;;;;;2;24.9;16;127
5004;198303;8;;;4.2;4.2;21.5;7.5;9.4;8;;;;;3.5;12.5;1;
5004;198009;7;;;6.5;6.6;33.6;18.4;19;17.4;;;;;1.8;64.5;2;229
5004;198008;7;;;8.2;8.4;35.5;19.7;20.2;18.5;;;;;2.1;0;0;264
5004;198007;7;;;8.3;8.6;35;17.5;18.2;16.7;;;;;2.1;0;0;348
5004;198006;7;;;6.4;6.7;33;15;16.1;14.6;;;;;1.9;0;0;321
5004;198005;7;;;3.6;3.7;24.5;10.5;11.5;10;;;;;1.5;50;8;216
5004;198004;7;;;3.6;3.8;23.3;9.2;9.5;8;;;;;1.5;27.5;5;189
5004;198003;7;;;2.3;2.6;17;5.5;7.3;5.9;;;;;1.4;52.6;11;152
5004;198002;7;;;1.8;1.9;16.8;4.8;6.3;4.9;;;;;0.7;32.9;6;124
5004;198001;7;;;1.5;1.6;13.7;3.2;4.4;2.9;;;;;0.7;52.5;4;144
5004;198011;7;;;1.9;2.3;17.7;7.3;8.3;6.8;;;;;1.5;205.7;8;
5004;197911;7;;;2.6;2.9;19.9;6.7;7.9;6.5;;;;;0.9;5;2;202
5004;198012;7;;;2.6;2.7;13.1;3;4.2;2.6;;;;;1.8;;;
5004;197909;7;;;5.7;5.8;30.8;16.3;17.1;15.6;;;;;1.7;8.2;2;245
5004;197908;7;;;8.1;8.3;35.4;19.3;20.4;18.8;;;;;1.5;0;0;335
5004;197907;7;;;6.9;7.1;33.8;17.7;19.4;17.8;;;;;2.3;6.5;3;284
5004;197906;7;;;5.9;6.1;32.4;14.9;16.4;14.3;;;;;1.8;9.3;2;270
5004;197905;7;;;4.9;5.7;27.5;11;12;10.4;;;;;1.2;0;0;282
5004;197904;7;;;3.2;3.2;20.5;7.5;8.9;7.2;;;;;1.5;63.6;7;229
5004;197903;7;;;1.7;2;16.2;4.6;6.1;4.6;;;;;1.1;103.7;13;178
5004;197902;7;;;1.6;1.9;14.7;6;7.8;6.3;;;;;2.1;149.9;12;103
5004;197901;7;;;1.1;1.4;14.8;6.5;8.3;6.8;;;;;1.8;229.6;14;97
5004;197812;7;;;1;1.2;14.9;6.8;9.1;7.5;;;;;2.4;200.4;22;68
5007;199101;7;;;;1.7;14.2;2.2;5.2;4.3;;;;;5.7;7;3;
5004;197912;7;;;1.7;1.9;15.4;3.7;5.3;3.7;;;;;0.6;3.5;1;139
5004;198112;7;;;1.9;2.1;16.8;5.1;7.6;6;;;;;2.4;218;11;
5004;198707;7;;;7.4;7.3;33.3;16.7;18.3;16.7;;;;;2.1;35.8;2;
5004;198212;8;;;1.5;1.5;15.1;3.7;5.8;4.2;;;;;0;25.8;5;136
5004;198211;8;;;1.9;2;19.3;7.4;9;7.5;;;;;0.4;240.1;7;148
5004;198210;8;;;3.8;3.9;24.5;10.8;12.4;10.9;;;;;0.1;10.5;2;237
5004;198208;7;;;7.1;7.2;34.5;17.4;19.6;18.2;;;;;0.9;20.5;4;309
5004;198207;7;;;7.7;7.8;34.1;16.2;18;16.5;;;;;0.6;16;2;344
5004;198206;7;;;6;6.2;32.9;14.9;16.7;15.1;;;;;0.2;;;
5004;198205;7;;;4.8;4.8;28.3;11.3;12.9;11.4;;;;;0.2;;;
5004;198204;7;;;2.8;3;21.7;8.1;9.8;8.3;;;;;1;51.1;8;129
5004;198203;7;;;3.4;3.5;22.7;7.6;9.1;7.5;;;;;0.7;47.3;4;219
5004;198010;7;;;3.8;3.9;24.3;11.9;12.5;10.8;;;;;1.2;46.7;4;195
5004;198201;7;;;1.4;1.6;16.8;5.3;7.1;5.6;;;;;1.1;138.8;9;57
5004;198302;8;;;1.8;1.8;15;3.2;5.1;3.7;;;;;0;20.7;5;
5004;198111;7;;;4.5;4.5;24.2;7.9;9.9;8.3;;;;;1;;;
5004;198110;7;;;3.8;3.9;28.1;12.1;13.3;11.8;;;;;1.4;28.8;4;
5004;198109;7;;;5.4;5.5;32.8;14.6;16.5;15;;;;;1.7;2;1;
5004;198108;7;;;7.1;7.3;34.9;16.1;17.8;16.3;;;;;2.5;;;
5004;198107;7;;;8;8.7;35.5;16.6;18.3;16.9;;;;;2.7;5.5;2;
5004;198106;7;;;7.5;7.7;34.6;15.9;17.2;15.6;;;;;1.5;29.5;3;
5004;198105;7;;;4.4;4.6;25.9;9;10.6;9.2;;;;;1.2;28.2;3;
5004;198104;7;;;2.3;2.4;20.4;7.4;9.1;7.3;;;;;1.4;71.9;12;
5004;198103;7;;;2.6;2.7;22;7;8.9;7.5;;;;;1.2;57;6;
5004;198102;7;;;2.8;2.8;16.2;2.9;4.9;3.4;;;;;1.7;7.5;3;
5004;198101;7;;;2.3;2.4;15;2.2;3.2;1.7;;;;;0.9;;;
5004;198202;7;;;1.6;1.7;17;5.2;7.1;5.6;;;;;0.8;39.5;4;121
5004;199211;8;;;2.1;2.1;22.6;5.2;8.9;6.6;;;;;2;3.5;1;
5004;199111;8;;;2.5;2.6;18.9;5.5;7.2;5;;;;;2.4;41.2;2;
5004;199310;8;;;1.9;1.9;20.7;9.9;10.3;8.3;;;;;4.1;223.4;17;
5004;199309;8;;;3.8;4.2;30;13;14;12;;;;;3.5;;;
5004;199308;8;;;8.4;7.9;35.4;18.6;19.3;17.1;;;;;3.6;0;0;
5004;199307;8;;;9.4;9.1;38.3;18;19.2;17.3;;;;;3.5;;;
5004;199306;8;;;5.6;5.7;29.9;14.7;15;12.8;;;;;3.4;10.5;1;
5004;199305;8;;;3.3;3.6;21.5;10.1;11.2;9.2;;;;;3.4;94.1;10;
5004;199304;8;;;3.5;3.9;21.2;7.1;8.2;6.2;;;;;3.8;83.6;7;
5004;199303;8;;;3.9;3.8;19.4;6.8;7.3;5.4;;;;;3.2;42.2;3;
5004;199302;8;;;1.9;2.1;16.7;3.7;6;4;;;;;3;21.9;3;
5004;199312;8;;;1.5;1.8;17.3;5.5;7;5.1;;;;;2.5;0;0;
5004;199212;8;;;1.2;1.3;16;4;7;5;;;;;2.1;25;5;
5004;199401;8;;;2.2;2.3;15.7;4.5;5.3;3.4;;;;;3;50.4;6;
5004;199210;8;;;2.7;2.7;21.9;9.4;10.9;8.8;;;;;2.9;110.8;10;
5004;199209;8;;;6;5.9;32.6;14.4;16.2;13.9;;;;;3.1;37.2;1;
5004;199208;8;;;7.7;8.1;37.2;17.6;19.3;16;;;;;3.7;2.3;1;
5004;199207;8;;;8.2;8.1;35.3;16.9;18.3;16.9;;;;;3.7;0;0;
5004;199206;8;;;4.6;5;26.2;11.4;12.8;10.4;;;;;2.9;61.3;6;
5004;199205;8;;;6.4;7.2;27.9;11.6;13.2;10.7;;;;;4.6;18.7;6;
5004;199204;8;;;4.5;4.6;23.4;8.5;10.1;7.7;;;;;4;66.5;5;
5004;199203;8;;;3.6;3.7;21.2;6.3;8.2;5.7;;;;;3.1;12.9;3;
5004;199202;8;;;2.2;2.2;16.9;3.2;5.2;2.8;;;;;2.4;42.3;6;
5004;199201;8;;;1.9;1.8;14.3;2.1;3.7;1.5;;;;;2.4;13.4;4;
5004;198705;7;;;4.4;4.5;26.5;10.7;12.3;10.7;;;;;2.9;4.9;1;
5004;199301;8;;;1.3;1.4;16.7;1;2.7;0.9;;;;;1.9;28.3;1;
5006;197512;7;;;1.9;1.6;14.7;4.8;6.9;5.9;;;;;4.5;114.8;9;134
5006;197612;7;;;1.3;1.3;15.7;8.2;9;9.5;;;;;5.5;175.6;18;67
5006;197611;7;;;1.9;1.7;17.5;4.4;5.5;5.4;;;;;3.6;59;6;182
5006;197610;7;;;3.3;;22.2;10.8;12.3;10.8;;;;;4.7;67.4;11;159
5006;197609;7;;;5.4;6.2;28.6;14.7;16.6;15.2;;;;;5;99.7;7;177
5006;197608;7;;;8.9;8.7;34.8;17.5;20.6;17.5;;;;;4.7;9.8;4;257
5006;197607;7;;;8.2;9.4;34.9;18.1;22;19.5;;;;;4.8;0;0;325
5006;197606;7;;;7.4;8.6;33.6;15.5;20.3;17.8;;;;;4.4;14.7;2;298
5006;197605;7;;;4;5.2;26.1;11.4;14.9;13.7;;;;;3.7;37.2;6;249
5006;197604;7;;;2.3;3.2;19.2;8;10.2;9.5;;;;;4.3;100.3;13;136
5006;197603;7;;;3.4;3.4;19.7;5.5;7.1;6.3;;;;;4.8;49.1;5;220
5004;199311;8;;;1.3;1.5;18;8.6;9.4;7.4;;;;;2;102.1;8;
5006;197601;7;;;2.5;1.9;16.1;1;2.1;1.4;;;;;3.8;22.8;4;202
5004;199110;8;;;2.9;3;21.3;9.4;10.5;8.4;;;;;3;104;7;
5006;197511;7;;;4;2.7;21.4;5.5;6.7;6.4;;;;;3.3;4.8;1;181
5006;197510;7;;;5.2;4.8;27.8;10.9;12.3;10.9;;;;;;9.3;2;242
5006;197509;7;;;5.6;5;29.6;13;15.5;14.5;;;;;;1.6;2;233
5006;197508;7;;;7.6;7.3;34.1;16.3;19.8;18.2;;;;;1.7;0;0;350
5006;197507;7;;;8.4;8.2;36.8;15.5;18.8;17.2;;;;;1.9;0;0;325
5006;197506;7;;;5.7;6.4;29.4;12.9;17.2;14.8;;;;;2.5;9.3;5;264
5004;199406;8;;;6.8;7.2;34;15;16;14;;;;;2.7;0;0;
5004;199405;8;;;3.1;3.1;24.2;9.7;11.3;9;;;;;3.5;69.4;9;
5004;199404;8;;;3.2;3.2;22;7;8.4;5.9;;;;;3.2;23.5;5;
5004;199403;8;;;2.7;2.7;21.8;6.6;8.3;6;;;;;2.4;2.4;2;
5004;199402;8;;;1.6;1.6;18.2;3.5;4.7;2.6;;;;;2.6;84.3;10;
5006;197602;7;;;2.2;2.2;16.9;6.3;7.4;6.8;;;;;4.7;64.2;10;151
5004;198806;7;;;2.8;2.8;26;16.7;15;13.3;;;;;3.6;99.3;7;
5004;199112;8;;;1.7;1.8;16.5;5.1;7.3;4.9;;;;;2.5;43.1;7;
5004;198905;7;;;4.5;4.6;26.4;11.4;13.5;11.9;;;;;3.1;;;
5004;198904;7;;;2.4;2.5;18.8;7.1;9.1;7.4;;;;;4.5;;;
5004;198903;7;;;3;3;21.2;7.4;9.6;7.7;;;;;3.1;38.8;7;
5004;198902;7;;;2.5;2.4;16.7;5.7;7.9;6.3;;;;;3.7;62.2;9;
5004;198901;7;;;1.6;1.8;15.6;3.1;5.6;3.8;;;;;2.3;59.8;4;
5004;198812;7;;;2.1;2.1;16.1;3.2;5.3;3.7;;;;;2.7;4.2;1;
5004;198811;7;;;1.8;1.9;18.8;9.7;11;9.5;;;;;3.4;61;8;
5004;198810;7;;;3.4;3.5;24.4;12.2;14;12.4;;;;;2.5;77.5;8;
5004;198809;7;;;7;6.9;32.9;15.9;18.1;16.2;;;;;3.2;0;0;
5004;198907;7;;;8.2;8.1;37.6;18.6;21.6;20;;;;;3.4;;;
5004;198807;7;;;5.5;5.6;34.4;17.3;19.2;17.3;;;;;2.9;13.6;2;
5004;198908;7;;;6.4;6.5;35.9;18.1;21;19;;;;;3.1;5.1;3;
5004;198805;7;;;2.5;2.6;23.2;11;12.2;10.4;;;;;3.2;99.6;8;
5004;198804;7;;;2.4;2.5;21.8;8.7;10.5;8.7;;;;;2.9;29.7;6;
5004;198803;7;;;2.5;2.6;21.4;6.5;8;6.6;;;;;1.5;11.6;3;
5004;198802;7;;;2;2;15.3;5.4;6.8;4.9;;;;;2.3;11.4;6;
5004;198801;7;;;1.2;1.3;15.2;5.5;7.9;6.2;;;;;2.8;214.3;16;
5004;198712;7;;;1.1;1.4;16;7.9;9.6;8;;;;;2.9;385.7;17;
5004;198711;7;;;2.3;2.4;19.2;6.8;8.5;6.9;;;;;2;98.6;5;
5004;198710;7;;;2.5;2.6;21.5;10.5;12.3;10.7;;;;;2.2;124.6;11;
5004;198709;7;;;6.3;6.4;32.8;16.9;18.7;16.9;;;;;2.1;32.2;3;
5004;198708;7;;;7.2;7.3;34.4;17.1;18.9;17.4;;;;;2.4;35.6;1;
5004;197809;7;;;5.9;6.3;33.4;17.3;18.5;17;;;;;0.3;3.3;2;220
5004;198808;7;;;7.9;8;36.7;17.7;19.6;17.7;;;;;3;0;0;
5004;199008;8;;;11;11;36.5;18.2;20.2;18.5;;;;;2.9;0;0;
5004;199109;8;;;5.4;5.3;32.1;16.1;17.7;15.7;;;;;3.1;38.9;6;
5004;199108;8;;;8.6;8.7;37;18.4;19.9;16.7;;;;;3.4;0;0;
5004;199107;8;;;9.1;8.9;35;16.5;18.5;16.5;;;;;4;0;0;
5004;199106;8;;;7.8;7.6;32.5;14.9;16.3;14.2;;;;;3.3;0;0;
5004;199105;8;;;6.2;6.3;25.3;9.3;11.1;9.3;;;;;4.1;8.3;1;
5004;199104;8;;;2.8;2.7;19.9;7.1;9;7;;;;;3.5;25.4;7;
5004;199103;8;;;2;1.8;17.4;6.7;8.1;6.5;;;;;4;140.4;9;
5004;199101;8;;;1.7;1.7;15.2;3.5;5.3;3.7;;;;;1.9;23.9;7;
5004;199012;8;;;1.6;1.7;14.2;3.7;5.9;4.3;;;;;1.8;12.1;7;
5004;199011;8;;;2.1;2.5;19.4;6.8;8.9;7.3;;;;;2;40.2;6;
5004;198906;7;;;5.6;5.5;31.7;15;17.9;16.3;;;;;2.9;2.7;1;
5004;199009;8;;;10.1;10.5;32.2;16.4;18.6;16.9;;;;;2.8;4.7;3;
5004;198706;7;;;7.6;7.5;32.5;14.2;16.2;14.6;;;;;2.8;2.8;1;
5004;199007;8;;;12.3;12.1;37;18.5;20.5;18.7;;;;;3.4;0;0;
5004;199006;8;;;7.7;7.5;31.1;14.6;16.7;15.2;;;;;3.4;0;0;
5004;199005;8;;;3.8;3.6;26.4;15.6;13.5;12;;;;;2.8;19.5;4;
5004;199004;8;;;2.5;2.6;20;7.9;9.9;8.3;;;;;3.6;0;0;
5004;199003;8;;;2.4;2.4;20.6;8.3;10.3;8.5;;;;;4.2;26.5;6;
5004;199002;8;;;1.9;2;19.9;6.3;8.7;7.2;;;;;1.9;0.4;1;
5004;199001;8;;;1.4;1.5;15.3;4.4;6.6;5.1;;;;;2;99.7;8;
5004;198912;8;;;1.1;1.2;15.9;8.8;10.6;9.1;;;;;4.4;479;21;
5004;198911;8;;;1.7;1.9;19.2;9.7;11.7;10.1;;;;;3.7;354.4;13;
5004;198910;8;;;3.3;3.2;25.7;13.3;15.7;13.8;;;;;3.2;132.4;8;
5004;198909;7;;;3.5;3.4;30.3;15.6;16.9;15.2;;;;;2.3;55.4;4;
5004;199010;8;;;3.1;3.3;23.3;11.6;13.5;11.8;;;;;3;111.3;14;
5002;201703;8;;;;2.6;;;;;;;;;;;;
5002;201803;8;;;;1.9;;;;;;;;;;;;
5002;201802;8;;;;2.2;;;;;;;;;;;;
5002;201801;8;;;;1.3;;;;;;;;;;;;
5002;201712;8;;;;1.3;;;;;;;;;;;;
5002;201711;8;;;;2;;;;;;;;;;;;
5002;201710;8;;;;3.9;;;;;;;;;;;;
5002;201709;8;;;;6;;;;;;;;;;;;
5002;201708;8;;;;8;;;;;;;;;;;;
5002;201707;8;;;;9;;;;;;;;;;;;
5002;201706;8;;;;9.2;;;;;;;;;;;;
5004;197811;7;;;2.3;2.6;19;7.4;8.7;7.2;;;;;1;15.5;3;153
5002;201704;8;;;;4.1;;;;;;;;;;;;
5002;201806;8;;;;6.8;;;;;;;;;;;;
5002;201702;8;;;;1.4;;;;;;;;;;;;
5002;201701;8;;;;1.3;;;;;;;;;;;;
5002;201612;8;;;;1;;;;;;;;;;;;
5002;201611;8;;;;1.6;;;;;;;;;;;;
5002;201610;8;;;;2.9;;;;;;;;;;;;
5002;201609;8;;;;6.5;;;;;;;;;;7.7;1;
5002;201608;8;;;;9;;;;;;;;;;0.1;1;
5002;201607;8;;;;10;;;;;;;;;;0;0;
5002;201606;8;;;;8.6;;;;;;;;;;0.6;1;
5002;201605;8;;;;4.4;;;;;;;;;;171.9;11;
5002;201705;8;;;;5.1;;;;;;;;;;;;
5002;201905;8;;;;7.1;;;;;;;;;;;;
5002;202005;8;;;;5.4;;;;;;;;;;;;
5002;202004;8;;;;2.3;;;;;;;;;;;;
5002;202003;8;;;;2.7;;;;;;;;;;;;
5002;202002;8;;;;1.9;;;;;;;;;;;;
5002;202001;8;;;;1;;;;;;;;;;;;
5002;201912;8;;;;1.2;;;;;;;;;;;;
5002;201911;8;;;;1.7;;;;;;;;;;;;
5002;201910;8;;;;3.9;;;;;;;;;;;;
5002;201909;8;;;;5.5;;;;;;;;;;;;
5002;201908;8;;;;8.2;;;;;;;;;;;;
5002;201804;8;;;;3.2;;;;;;;;;;;;
5002;201906;8;;;;8.4;;;;;;;;;;;;
5002;201805;8;;;;4.3;;;;;;;;;;;;
5002;201904;8;;;;3.3;;;;;;;;;;;;
5002;201903;8;;;;3.5;;;;;;;;;;;;
5002;201902;8;;;;2.1;;;;;;;;;;;;
5002;201901;8;;;;1.3;;;;;;;;;;;;
5002;201812;8;;;;1.1;;;;;;;;;;;;
5002;201811;8;;;;1.1;;;;;;;;;;;;
5002;201810;8;;;;2.9;;;;;;;;;;;;
5002;201809;8;;;;5.7;;;;;;;;;;;;
5002;201808;8;;;;8.1;;;;;;;;;;;;
5002;201807;8;;;;8.3;;;;;;;;;;;;
5002;201602;8;;;;1.8;;;;;;;;;;42.8;13;
5002;201907;8;;;;8;;;;;;;;;;;;
5002;201212;8;;;;0.8;;;;;;;;;;49.8;11;
5002;201604;8;;;;2.9;;;;;;;;;;119.6;12;
5002;201311;8;;;;1.5;;;;;;;;;;5.1;2;
5002;201310;8;;;;2.7;;;;;;;;;;60.2;10;
5002;201309;8;;;;5;;;;;;;;;;47.9;3;
5002;201308;8;;;;8.3;;;;;;;;;;30.6;3;
5002;201307;8;;;;8.8;;;;;;;;;;0;0;
5002;201306;8;;;;7.6;;;;;;;;;;5.3;2;
5002;201305;8;;;;5;;;;;;;;;;22.5;8;
5002;201304;8;;;;3.7;;;;;;;;;;63;7;
5002;201303;8;;;;1.7;;;;;;;;;;317.7;22;
5002;201401;8;;;;1.2;;;;;;;;;;100.1;19;
5002;201301;8;;;;0.8;;;;;;;;;;56.7;13;
5002;201402;8;;;;1.5;;;;;;;;;;110.7;17;
5002;201211;8;;;;1.2;;;;;;;;;;196.2;15;
5002;201210;8;;;;2.6;;;;;;;;;;81.8;10;
5002;201209;8;;;;5.4;;;;;;;;;;81.5;6;
5002;201208;8;;;;9.8;;;;;;;;;;0;0;
5002;201207;8;;;;10.4;;;;;;;;;;0.5;1;
5002;201206;8;;;;9.5;;;;;;;;;;0;0;
5002;201205;8;;;;6.2;;;;;;;;;;50.9;8;
5002;201204;8;;;;3.6;;;;;;;;;;62.2;8;
5002;201203;8;;;;3.6;22.4;6;6.7;6;;;;;;2.6;4;
5002;201202;8;;;;2.7;16.7;0.7;1.4;1.1;;;;;;0;0;
5002;201201;8;;;;1.1;14.8;3.9;4.3;4;;;;;;10;3;
5002;201302;8;;;;1.5;;;;;;;;;;119.4;7;
5002;201502;8;;;;2;;;;;;;;;;14;8;
5002;202008;8;;;;8.5;;;;;;;;;;;;
5002;201601;8;;;;0.9;;;;;;;;;;74.5;16;
5002;201512;8;;;;0.9;;;;;;;;;;9.2;5;
5002;201511;8;;;;1.3;;;;;;;;;;77.1;4;
5002;201510;8;;;;2.3;;;;;;;;;;152.1;13;
5002;201509;8;;;;5;;;;;;;;;;5.9;4;
5002;201508;8;;;;7.9;;;;;;;;;;4.6;1;
5002;201507;8;;;;11;;;;;;;;;;0;0;
5002;201506;8;;;;8.6;;;;;;;;;;6.8;1;
5002;201505;8;;;;7;;;;;;;;;;0.9;1;
5002;201312;8;;;;1.1;;;;;;;;;;89.7;5;
5002;201503;8;;;;3;;;;;;;;;;36.7;8;
5002;201603;8;;;;2.8;;;;;;;;;;30.6;10;
5002;201501;8;;;;1.1;;;;;;;;;;40.4;7;
5002;201412;8;;;;0.7;;;;;;;;;;25.4;6;
5002;201411;8;;;;1.2;;;;;;;;;;193.9;16;
5002;201410;8;;;;2.9;;;;;;;;;;69.9;7;
5002;201409;8;;;;4.4;;;;;;;;;;110.9;12;
5002;201408;8;;;;8.3;;;;;;;;;;0;0;
5002;201407;8;;;;8.4;;;;;;;;;;8.8;1;
5002;201406;8;;;;7.7;;;;;;;;;;1.8;1;
5002;201405;8;;;;6.5;;;;;;;;;;11.1;2;
5002;201404;8;;;;3.4;;;;;;;;;;90;10;
5002;201403;8;;;;2.9;;;;;;;;;;45;9;
5002;201504;8;;;;3.7;;;;;;;;;;26.8;8;
5004;197506;7;;;3.9;4.7;27.6;13;14.1;12.3;;;;;0.2;76.7;8;227
5004;197406;7;;;4.3;5.3;27.9;13.8;15.9;14.1;;;;;0.1;66.6;10;190
5004;197605;7;;;3.7;3.9;24.6;10.7;12;10.6;;;;;0.7;39.5;4;226
5004;197604;7;;;2.4;2.6;17.8;6.7;8.2;6.7;;;;;0.8;113.5;13;127
5004;197603;7;;;2.9;3.3;17.6;4.8;6.5;5;;;;;0.9;35.6;5;208
5004;197602;7;;;2;2.1;15.1;4.8;6.4;4.9;;;;;1.1;75.4;11;139
5004;197601;7;;;2.3;2.6;16.1;1.2;2.9;1.5;;;;;0.5;24.3;3;196
5004;197512;7;;;1.7;2.1;12.6;3.7;5.6;3.9;;;;;2.4;93.5;7;103
5004;197511;7;;;3.5;3.8;19.9;6.1;8.1;6.4;;;;;0.6;4.5;1;119
5004;197510;7;;;4.7;5.3;26.5;11.3;12.5;11.1;;;;;1;0.8;1;196
5004;197509;7;;;5.1;6.1;28.7;13.1;15;13.2;;;;;3.8;0;0;184
5004;197607;7;;;7.2;7.4;35;18.6;20.4;18.6;;;;;1.1;5.9;2;299
5004;197507;7;;;8.5;9.4;36.1;17.3;19.5;17.7;;;;;0.3;0;0;324
5004;197608;7;;;7;7.4;34.1;18;20;18.2;;;;;1.8;9;3;228
5004;197505;7;;;3.4;4.1;21.5;9.4;10;8.6;;;;;0.6;62.2;5;189
5004;197504;7;;;3.1;3.8;19.5;7.1;8.3;7.1;;;;;0;60.8;9;198
5004;197503;7;;;2.1;2.5;14.9;4.9;6.8;5.4;;;;;0.5;99.5;13;136
5004;197502;7;;;1.7;2.3;15;5.1;6.6;5.1;;;;;1;122.3;10;95
5004;197501;7;;;1.7;2.3;15;3.2;5.9;4.5;;;;;0.8;115.4;9;111
5004;197412;7;;;2;2.6;17.2;3.9;5.3;3.5;;;;;0.1;20.1;2;176
5004;197411;7;;;1.4;2.2;19.2;6.7;8.8;7;;;;;0.1;58.8;3;134
5004;197410;7;;;2;2.7;23.5;9.1;11;9.4;;;;;0.1;8.8;1;183
5004;197409;7;;;3.7;4.4;30.8;14;15.7;14;;;;;0;0;0;252
5004;197408;7;;;7.5;8.2;36.6;17.6;19.3;17.7;;;;;0;0;0;332
5002;202006;8;;;;7.6;;;;;;;;;;;;
